sender_id,receiver_id,value,corrected
99,153,1.0,1
99,153,2.0,0
14,153,1.0,1
99,153,2.0,1
14,153,1.0,1
150,153,2.0,0
25,153,2.0,0
60,153,2.0,0
158,153,1.0,0
133,153,-1.0,1
34,153,0.0,1
158,153,2.0,0
154,153,0.0,1
165,153,0.0,1
101,153,1.0,1
154,153,2.0,0
138,153,1.0,1
158,153,1.0,0
133,154,-1.0,1
158,154,2.0,0
101,154,0.0,1
158,154,2.0,0
158,154,1.0,1
3,154,1.0,0
158,154,2.0,0
158,154,1.0,0
101,154,1.0,1
121,154,1.0,0
62,154,-1.0,1
101,154,1.0,1
39,154,1.0,1
101,154,1.0,1
122,154,1.0,1
165,154,-2.0,0
165,154,0.0,0
165,154,0.0,0
165,154,-1.0,0
182,154,2.0,0
62,154,0.0,1
62,154,-1.0,1
34,154,0.0,1
34,154,0.0,1
165,154,0.0,0
170,154,1.0,0
170,154,0.0,1
158,154,2.0,0
185,154,2.0,0
133,154,-1.0,1
158,154,2.0,0
52,154,2.0,0
165,154,2.0,0
165,154,0.0,0
101,154,1.0,1
101,154,2.0,0
101,154,1.0,1
101,154,1.0,1
101,154,1.0,1
165,154,0.0,1
165,154,0.0,1
101,154,1.0,1
158,154,0.0,1
101,154,1.0,1
30,154,-1.0,1
101,154,1.0,1
101,154,0.0,1
170,154,1.0,1
101,154,1.0,1
165,154,1.0,1
194,154,2.0,1
170,154,1.0,1
165,154,0.0,1
101,154,1.0,1
101,154,0.0,1
101,154,1.0,1
165,154,0.0,1
34,154,0.0,1
165,154,-1.0,1
153,155,2.0,0
51,155,1.0,1
99,155,1.0,1
97,155,1.0,1
165,155,0.0,0
158,156,2.0,0
165,157,0.0,0
219,157,-1.0,0
3,157,1.0,1
123,157,0.0,1
165,157,0.0,1
113,157,0.0,1
165,157,1.0,1
120,157,2.0,0
247,157,0.0,0
247,157,1.0,0
5,157,2.0,0
132,157,1.0,0
129,157,-1.0,1
153,158,2.0,0
97,158,0.0,1
97,158,2.0,0
154,158,1.0,1
97,158,-1.0,1
154,158,1.0,1
101,158,0.0,1
165,158,-1.0,1
101,158,1.0,1
165,158,-1.0,0
165,158,0.0,1
165,158,0.0,1
19,158,2.0,0
132,158,-1.0,1
166,158,1.0,1
99,159,2.0,1
154,159,-1.0,1
101,159,0.0,1
101,159,1.0,1
97,159,2.0,1
165,159,1.0,1
101,159,1.0,1
51,160,1.0,1
101,160,1.0,1
165,161,-1.0,0
34,161,0.0,1
247,161,0.0,1
132,161,2.0,0
247,161,0.0,1
97,162,2.0,0
165,162,0.0,0
107,162,1.0,0
97,162,2.0,0
133,162,-1.0,1
169,162,0.0,0
165,162,0.0,0
165,162,1.0,0
165,162,0.0,0
101,162,2.0,0
165,162,1.0,1
192,162,2.0,0
165,162,1.0,1
132,162,1.0,0
132,162,1.0,1
166,162,2.0,1
247,162,1.0,1
34,162,1.0,1
34,162,2.0,1
97,162,1.0,1
166,162,1.0,1
57,163,-1.0,1
165,163,-1.0,1
226,163,1.0,1
34,163,-1.0,1
51,164,1.0,1
134,164,0.0,1
133,164,-1.0,1
165,164,0.0,0
123,164,1.0,1
170,164,1.0,0
165,164,1.0,1
170,164,-1.0,1
101,164,1.0,1
170,164,2.0,0
165,164,1.0,1
34,164,0.0,1
165,164,0.0,1
52,164,0.0,1
159,164,1.0,1
132,164,0.0,0
170,164,1.0,0
34,164,1.0,1
133,165,1.0,1
158,165,2.0,0
159,165,-1.0,1
97,165,2.0,0
97,165,2.0,0
34,165,1.0,1
158,165,2.0,0
6,165,0.0,1
6,165,2.0,0
154,165,1.0,0
154,165,2.0,0
133,165,1.0,1
34,165,1.0,1
164,165,2.0,0
169,165,1.0,0
101,165,1.0,1
25,165,2.0,0
25,165,1.0,0
134,165,2.0,0
134,165,2.0,1
154,165,0.0,1
101,165,0.0,1
154,165,2.0,0
34,165,0.0,1
154,165,2.0,0
60,165,2.0,0
107,165,2.0,0
25,165,2.0,0
168,165,0.0,1
60,165,2.0,0
133,165,0.0,1
14,165,1.0,1
122,165,1.0,1
154,165,1.0,0
150,165,2.0,0
158,165,2.0,0
172,165,1.0,1
159,165,2.0,0
172,165,2.0,0
154,165,0.0,1
51,165,2.0,1
134,165,2.0,0
134,165,1.0,1
51,165,2.0,1
134,165,0.0,1
134,165,0.0,1
134,165,-1.0,1
133,165,0.0,1
133,165,1.0,1
97,165,2.0,1
170,165,2.0,0
133,165,-1.0,1
134,165,-1.0,1
159,165,2.0,0
170,165,2.0,0
172,165,1.0,1
180,165,2.0,1
154,165,0.0,1
170,165,0.0,1
101,165,0.0,1
123,165,2.0,1
34,165,0.0,1
34,165,0.0,1
34,165,0.0,1
34,165,0.0,1
159,165,1.0,1
123,165,2.0,0
34,165,0.0,1
170,165,0.0,1
34,165,0.0,1
158,165,2.0,0
159,165,2.0,0
34,165,1.0,1
170,165,2.0,0
144,165,-2.0,1
123,165,1.0,1
123,165,2.0,1
191,165,1.0,1
185,165,2.0,0
138,165,1.0,1
185,165,2.0,1
134,165,2.0,0
101,165,1.0,1
138,165,1.0,1
154,165,1.0,0
145,165,2.0,0
154,165,0.0,1
191,165,0.0,1
34,165,-1.0,1
133,165,-1.0,1
185,165,2.0,1
191,165,0.0,1
154,165,1.0,0
168,165,2.0,0
185,165,2.0,1
185,165,2.0,0
184,165,1.0,1
138,165,1.0,1
154,165,0.0,1
154,165,1.0,0
34,165,1.0,1
34,165,-1.0,1
154,165,-1.0,1
123,165,0.0,1
154,165,1.0,0
154,165,0.0,1
133,165,0.0,1
170,165,2.0,0
133,165,-1.0,1
91,165,0.0,1
185,165,2.0,0
158,165,2.0,0
154,165,2.0,0
172,165,2.0,0
158,165,2.0,0
101,165,2.0,0
154,165,0.0,1
154,165,1.0,0
154,165,1.0,0
52,165,2.0,0
128,165,2.0,1
106,165,2.0,0
128,165,2.0,1
154,165,2.0,0
170,165,2.0,0
154,165,1.0,0
133,165,1.0,1
133,165,-1.0,1
187,165,1.0,1
52,165,2.0,0
187,165,1.0,1
158,165,2.0,0
30,165,1.0,1
14,165,2.0,1
185,165,2.0,0
101,165,1.0,1
123,165,2.0,0
154,165,2.0,0
187,165,2.0,0
154,165,0.0,1
187,165,1.0,1
154,165,1.0,0
52,165,2.0,0
170,165,2.0,1
187,165,1.0,1
187,165,1.0,1
154,165,1.0,0
52,165,2.0,0
154,165,1.0,0
154,165,1.0,0
158,165,2.0,0
170,165,2.0,0
52,165,2.0,0
187,165,-1.0,1
145,165,1.0,1
145,165,2.0,0
52,165,2.0,1
158,165,2.0,1
158,165,2.0,0
114,165,2.0,0
158,165,2.0,0
170,165,1.0,1
132,165,1.0,0
154,165,1.0,0
52,165,2.0,0
30,165,-1.0,1
132,165,0.0,0
180,165,0.0,1
154,165,1.0,0
52,165,2.0,1
154,165,2.0,0
176,165,1.0,0
176,165,1.0,0
176,165,2.0,0
132,165,2.0,0
154,165,1.0,0
132,165,0.0,0
166,165,2.0,0
158,165,2.0,0
132,165,0.0,0
132,165,1.0,0
132,165,0.0,0
192,165,1.0,1
154,165,1.0,0
52,165,1.0,0
154,165,2.0,0
154,165,2.0,0
134,165,0.0,1
132,165,1.0,0
132,165,1.0,0
73,165,2.0,0
123,165,2.0,0
154,165,1.0,0
154,165,1.0,0
52,165,1.0,1
132,165,1.0,0
207,165,1.0,1
154,165,1.0,0
185,165,2.0,1
176,165,1.0,0
176,165,2.0,0
172,165,2.0,0
172,165,2.0,0
185,165,2.0,0
176,165,2.0,0
60,165,-1.0,1
132,165,1.0,1
115,165,1.0,0
121,165,2.0,0
132,165,1.0,1
129,165,0.0,1
58,165,1.0,0
210,165,2.0,0
170,165,0.0,1
210,165,2.0,1
132,165,1.0,0
115,165,2.0,0
132,165,0.0,0
97,165,2.0,0
132,165,0.0,0
132,165,2.0,0
170,165,2.0,0
132,165,1.0,0
158,165,2.0,0
181,165,2.0,0
185,165,2.0,0
121,165,2.0,0
52,165,2.0,1
185,165,2.0,1
97,165,2.0,0
101,165,1.0,1
166,165,2.0,1
166,165,1.0,1
166,165,1.0,1
101,165,1.0,1
166,165,2.0,0
73,165,1.0,1
48,165,1.0,1
132,165,2.0,0
170,165,1.0,1
144,165,2.0,1
170,165,1.0,1
185,165,2.0,0
132,165,1.0,1
132,165,1.0,0
132,165,1.0,0
66,165,1.0,1
66,165,1.0,1
166,165,1.0,1
121,165,2.0,0
132,165,1.0,1
132,165,1.0,0
166,165,-1.0,1
166,165,1.0,1
132,165,1.0,0
132,165,1.0,0
132,165,1.0,0
132,165,2.0,0
166,165,2.0,0
166,165,1.0,1
132,165,2.0,0
123,165,2.0,0
123,165,2.0,1
97,165,2.0,0
123,165,2.0,0
97,165,1.0,1
166,165,2.0,1
97,165,2.0,0
132,165,2.0,0
132,165,1.0,1
132,165,1.0,0
97,165,2.0,0
170,165,1.0,0
30,165,0.0,1
132,165,1.0,0
30,165,0.0,1
30,165,1.0,1
132,165,1.0,0
30,165,0.0,1
132,165,1.0,0
132,165,1.0,0
132,165,1.0,0
132,165,1.0,0
14,165,2.0,0
14,165,2.0,1
132,165,2.0,0
132,165,1.0,0
132,165,1.0,0
132,165,1.0,0
132,165,1.0,0
30,165,0.0,1
226,165,2.0,0
66,165,-1.0,1
132,165,1.0,0
30,165,0.0,1
226,165,2.0,0
30,165,0.0,1
132,165,1.0,1
132,165,1.0,0
140,165,2.0,0
97,165,2.0,0
111,165,0.0,1
247,165,1.0,0
140,165,2.0,0
132,165,2.0,0
132,165,1.0,0
111,165,0.0,1
111,165,1.0,1
247,165,0.0,0
247,165,1.0,0
111,165,0.0,1
192,165,1.0,1
175,165,1.0,1
192,165,-1.0,1
97,165,0.0,1
140,165,1.0,0
247,165,0.0,0
247,165,2.0,0
30,165,-1.0,1
97,165,2.0,1
170,165,2.0,0
132,165,1.0,0
247,165,0.0,1
132,165,1.0,0
247,165,1.0,0
166,165,2.0,1
170,165,1.0,1
30,165,-1.0,1
30,165,-1.0,1
144,165,2.0,1
97,165,1.0,1
97,165,2.0,0
132,165,1.0,0
132,165,2.0,0
57,165,2.0,0
97,165,2.0,0
66,165,-1.0,1
128,165,2.0,1
132,165,1.0,0
132,165,1.0,0
30,165,-1.0,1
271,165,1.0,1
132,165,2.0,0
132,165,1.0,0
132,165,1.0,0
192,165,1.0,1
192,165,1.0,1
192,165,1.0,0
132,165,2.0,0
97,165,2.0,0
123,165,1.0,1
237,165,2.0,0
123,165,2.0,0
237,165,2.0,1
123,165,2.0,0
132,165,1.0,1
132,165,1.0,1
164,165,1.0,1
132,165,1.0,0
132,165,2.0,0
132,165,2.0,0
66,165,-1.0,1
132,165,1.0,0
132,165,1.0,1
247,165,2.0,0
57,165,1.0,1
123,165,2.0,0
123,165,2.0,1
123,165,2.0,0
132,165,1.0,0
30,165,-1.0,1
97,165,1.0,1
123,165,1.0,1
123,165,2.0,0
192,165,1.0,0
237,165,2.0,0
132,165,1.0,0
132,165,1.0,0
132,165,1.0,1
132,165,2.0,0
132,165,1.0,0
97,165,2.0,1
170,165,2.0,0
66,165,-1.0,1
107,165,1.0,1
45,165,2.0,0
247,165,2.0,0
170,165,2.0,0
226,165,2.0,0
132,165,2.0,0
192,165,1.0,1
132,165,1.0,0
192,165,1.0,1
132,165,2.0,0
132,165,1.0,0
113,165,1.0,1
192,165,1.0,1
258,165,2.0,1
258,165,2.0,0
237,165,2.0,0
192,165,1.0,1
153,165,2.0,0
63,165,1.0,1
221,165,2.0,0
221,165,1.0,1
121,165,2.0,0
121,165,2.0,0
121,165,2.0,0
121,165,2.0,0
63,165,2.0,1
132,165,1.0,0
132,165,1.0,0
237,165,2.0,0
132,165,1.0,0
132,165,1.0,0
120,165,2.0,0
247,165,2.0,0
237,165,2.0,0
63,165,0.0,1
107,165,1.0,0
132,165,1.0,0
132,165,2.0,0
132,165,2.0,0
132,165,1.0,0
132,165,2.0,0
132,165,1.0,0
214,165,1.0,1
214,165,1.0,1
132,165,1.0,1
114,165,2.0,0
132,165,1.0,0
132,165,1.0,0
132,165,1.0,1
45,165,1.0,0
294,165,2.0,1
294,165,1.0,1
45,165,1.0,0
34,165,-1.0,1
45,165,1.0,1
57,165,1.0,1
57,165,1.0,1
57,165,1.0,1
57,165,0.0,1
57,165,1.0,1
97,165,1.0,1
97,165,2.0,1
57,165,1.0,1
57,165,0.0,1
433,165,1.0,1
165,166,2.0,0
34,166,2.0,1
101,166,0.0,0
165,166,0.0,1
165,166,0.0,1
185,166,1.0,1
158,166,2.0,0
101,166,0.0,1
154,166,2.0,0
165,166,0.0,1
192,166,2.0,0
170,166,2.0,0
185,166,2.0,0
132,166,0.0,1
165,166,-1.0,1
185,166,2.0,0
30,166,1.0,1
121,166,2.0,0
165,166,-1.0,1
61,166,2.0,1
192,166,1.0,0
247,166,2.0,0
34,166,2.0,1
47,166,1.0,1
5,166,2.0,0
247,166,1.0,1
267,166,2.0,0
34,166,1.0,1
96,166,1.0,1
132,166,1.0,0
57,166,1.0,1
57,166,1.0,1
132,166,1.0,0
107,166,2.0,0
132,166,1.0,0
34,166,0.0,1
57,166,0.0,1
34,166,0.0,1
14,166,1.0,1
132,166,2.0,0
247,166,2.0,0
247,166,1.0,1
51,167,1.0,1
34,168,-1.0,1
34,168,1.0,1
165,168,-1.0,0
51,168,1.0,1
52,168,0.0,0
121,168,-2.0,1
131,168,1.0,1
154,169,2.0,0
133,169,-1.0,1
171,169,-2.0,0
34,169,-1.0,1
165,169,0.0,1
192,169,-1.0,1
123,169,1.0,1
34,169,-2.0,1
123,169,-1.0,1
180,169,1.0,1
165,169,0.0,1
140,169,0.0,1
123,169,0.0,1
3,169,1.0,1
140,169,0.0,1
140,169,0.0,1
34,169,-1.0,1
140,169,0.0,1
34,169,-1.0,1
165,169,2.0,0
165,170,2.0,1
154,170,-1.0,1
165,170,2.0,0
182,170,2.0,0
34,170,0.0,1
133,170,0.0,1
165,170,0.0,1
168,170,2.0,0
123,170,2.0,0
165,170,0.0,1
34,170,1.0,1
34,170,0.0,1
133,170,1.0,1
34,170,1.0,1
154,170,1.0,1
34,170,1.0,1
34,170,2.0,0
133,170,1.0,1
165,170,0.0,1
101,170,1.0,1
99,170,2.0,0
154,170,1.0,0
101,170,1.0,1
192,170,1.0,1
101,170,1.0,1
165,170,2.0,0
101,170,1.0,1
165,170,2.0,0
165,170,2.0,0
132,170,0.0,0
165,170,0.0,1
165,170,0.0,1
34,170,1.0,1
165,170,2.0,1
192,170,1.0,1
192,170,2.0,0
237,170,2.0,0
51,171,1.0,1
165,171,0.0,0
165,171,1.0,0
101,171,0.0,1
160,172,2.0,0
144,172,2.0,1
154,173,1.0,0
165,173,0.0,1
247,173,1.0,0
247,174,1.0,0
34,174,2.0,1
34,174,1.0,1
34,174,1.0,1
214,174,2.0,1
45,174,2.0,0
118,175,2.0,0
118,175,1.0,0
30,175,1.0,1
132,175,1.0,0
185,175,2.0,1
34,175,1.0,1
192,175,1.0,1
34,175,1.0,1
192,175,2.0,0
165,175,-1.0,1
247,175,1.0,0
123,175,2.0,0
165,175,-1.0,1
34,175,1.0,1
34,175,0.0,1
165,175,0.0,1
185,176,2.0,0
170,176,1.0,0
165,178,-1.0,1
170,178,1.0,0
57,178,1.0,1
267,178,1.0,1
247,178,1.0,0
3,179,1.0,0
165,180,-1.0,0
92,180,1.0,1
92,180,0.0,1
144,180,0.0,1
34,180,-1.0,1
170,180,-1.0,1
99,180,1.0,1
165,180,1.0,0
34,180,-1.0,1
154,180,0.0,1
52,180,0.0,1
165,180,0.0,1
172,180,2.0,0
101,180,0.0,1
185,180,1.0,1
101,180,1.0,1
175,180,2.0,0
154,180,0.0,1
154,180,1.0,0
44,180,1.0,0
165,180,1.0,1
206,180,2.0,1
185,180,1.0,1
165,180,1.0,1
101,180,1.0,1
170,180,1.0,1
159,180,0.0,1
170,180,1.0,1
154,180,0.0,1
101,180,1.0,1
165,180,0.0,1
165,180,2.0,0
34,180,1.0,1
121,180,2.0,0
30,180,-2.0,1
30,180,1.0,0
192,180,2.0,0
166,180,1.0,1
14,180,1.0,1
166,180,0.0,1
97,180,2.0,1
101,181,1.0,1
131,182,1.0,1
165,182,-1.0,0
3,182,1.0,1
99,182,2.0,1
154,182,1.0,1
247,183,1.0,1
267,183,0.0,1
132,183,1.0,1
57,183,1.0,1
267,183,0.0,1
57,183,1.0,1
34,183,-1.0,1
97,183,1.0,1
97,183,1.0,1
57,183,0.0,0
97,183,2.0,1
165,184,0.0,1
101,184,0.0,1
154,184,1.0,1
165,184,0.0,1
187,184,1.0,1
172,184,2.0,0
159,184,2.0,0
165,184,0.0,1
206,184,1.0,1
166,184,2.0,1
166,184,1.0,1
166,184,1.0,1
247,184,0.0,0
247,184,1.0,1
247,184,1.0,1
247,184,0.0,1
247,184,0.0,1
34,184,0.0,1
247,184,0.0,1
247,184,2.0,0
132,184,0.0,0
47,184,2.0,1
247,184,1.0,1
294,184,2.0,0
247,184,0.0,1
166,184,2.0,1
165,185,1.0,1
34,185,0.0,1
174,185,2.0,0
51,185,1.0,1
101,185,1.0,1
158,185,2.0,0
101,185,1.0,1
165,185,0.0,1
165,185,0.0,1
101,185,0.0,1
154,185,0.0,1
165,185,1.0,1
101,185,1.0,1
154,185,1.0,0
101,185,0.0,1
170,185,2.0,0
132,185,1.0,0
165,185,0.0,0
101,185,0.0,1
52,186,1.0,1
237,186,2.0,1
140,186,0.0,1
34,186,1.0,1
107,186,2.0,0
34,186,-1.0,1
271,186,1.0,1
192,186,1.0,1
45,186,1.0,0
267,186,1.0,1
34,186,1.0,1
154,187,0.0,1
34,187,0.0,1
34,187,-1.0,1
101,187,-1.0,1
138,187,1.0,1
138,187,1.0,1
114,187,0.0,1
165,187,0.0,1
165,187,-1.0,1
121,187,1.0,1
51,187,1.0,1
51,187,1.0,1
165,187,0.0,1
101,187,0.0,1
34,188,0.0,1
34,188,0.0,1
96,188,0.0,1
34,188,-1.0,1
96,188,0.0,1
34,188,-1.0,1
226,188,1.0,1
34,189,1.0,1
101,189,1.0,1
185,189,0.0,1
34,190,0.0,1
52,191,1.0,1
158,191,-1.0,1
165,191,-1.0,1
101,191,-1.0,1
158,191,2.0,0
101,192,0.0,1
159,192,1.0,1
154,192,0.0,1
154,192,1.0,0
101,192,0.0,1
52,192,1.0,1
185,192,2.0,0
185,192,1.0,1
52,192,1.0,1
165,192,0.0,1
165,192,0.0,1
165,192,0.0,1
166,192,1.0,1
52,192,2.0,1
30,192,1.0,0
123,192,1.0,1
165,192,-1.0,1
132,192,1.0,0
165,192,0.0,1
174,192,1.0,0
101,193,2.0,0
165,194,-1.0,1
34,194,-2.0,1
34,194,-1.0,1
34,194,-2.0,1
34,194,-1.0,1
34,194,-1.0,1
34,194,-2.0,1
123,194,-1.0,1
34,194,-2.0,1
164,194,1.0,1
159,194,0.0,1
5,194,1.0,1
39,194,-1.0,1
34,194,-2.0,0
101,195,2.0,0
57,195,2.0,1
101,195,1.0,1
159,195,2.0,0
165,195,2.0,0
159,195,2.0,1
101,195,0.0,1
101,195,0.0,1
158,195,2.0,0
101,195,2.0,1
165,195,-1.0,1
165,195,0.0,1
101,195,2.0,0
158,195,1.0,1
165,195,0.0,1
101,195,1.0,1
101,195,2.0,0
165,195,0.0,1
154,195,1.0,0
165,195,1.0,1
165,195,1.0,1
165,195,1.0,1
52,195,1.0,1
204,195,0.0,0
165,195,0.0,1
165,195,1.0,1
101,195,2.0,0
165,195,0.0,1
101,195,1.0,1
165,195,2.0,0
101,195,1.0,1
154,195,1.0,0
101,195,1.0,1
165,195,0.0,0
165,195,0.0,0
101,195,-1.0,1
158,195,1.0,1
101,195,0.0,1
101,195,0.0,1
165,195,0.0,1
101,195,1.0,1
165,195,0.0,1
101,195,1.0,1
101,195,1.0,1
158,195,2.0,1
123,195,2.0,0
165,195,0.0,1
165,195,-1.0,1
34,195,0.0,1
114,195,2.0,0
165,195,0.0,1
101,195,0.0,1
97,195,2.0,0
101,195,1.0,1
101,195,1.0,1
165,195,0.0,1
165,195,0.0,1
101,195,0.0,1
101,195,0.0,1
165,195,0.0,1
165,195,0.0,1
192,195,1.0,1
101,195,1.0,1
121,195,2.0,1
165,195,2.0,0
123,195,1.0,1
123,195,1.0,1
165,195,0.0,1
165,195,0.0,1
123,195,0.0,1
192,195,0.0,1
165,195,0.0,1
34,195,0.0,1
247,195,0.0,0
165,195,0.0,1
140,195,1.0,0
34,195,-1.0,1
165,195,0.0,1
101,196,-1.0,1
101,196,0.0,1
165,196,0.0,1
165,196,0.0,1
154,197,2.0,0
92,198,0.0,1
34,199,-2.0,0
34,199,-2.0,1
165,200,-1.0,1
101,200,0.0,1
195,201,0.0,1
165,201,-1.0,1
154,201,1.0,0
101,201,1.0,1
165,201,1.0,0
154,201,0.0,1
132,201,0.0,0
165,201,0.0,1
101,201,0.0,1
185,201,2.0,0
165,201,0.0,1
132,201,1.0,0
132,201,0.0,0
3,202,1.0,1
185,203,1.0,1
170,203,1.0,0
3,204,1.0,1
60,204,1.0,0
34,204,0.0,1
34,205,-2.0,0
34,205,-2.0,1
52,205,0.0,1
34,205,-2.0,0
34,205,-2.0,1
34,205,-2.0,0
34,205,-2.0,1
165,205,-2.0,0
34,205,-2.0,1
34,205,-2.0,0
34,205,-2.0,0
34,205,-2.0,1
34,205,-2.0,0
34,205,-2.0,0
34,205,-2.0,1
34,205,-2.0,1
39,205,-2.0,0
34,205,-2.0,1
181,205,0.0,1
39,205,-2.0,0
165,206,0.0,1
101,206,-1.0,1
180,206,2.0,0
154,206,-2.0,1
184,206,2.0,0
170,206,1.0,1
7,206,-2.0,1
159,206,-1.0,1
207,206,2.0,0
165,206,0.0,1
101,206,0.0,1
154,206,0.0,1
132,206,1.0,0
66,206,-2.0,0
97,206,1.0,1
34,206,0.0,1
101,206,2.0,0
133,206,-1.0,1
247,206,1.0,0
247,206,1.0,0
247,206,1.0,0
34,206,0.0,1
431,206,0.0,1
52,207,1.0,1
206,207,1.0,1
132,207,0.0,0
185,207,2.0,0
170,207,-1.0,1
101,207,0.0,1
129,207,0.0,1
129,207,-1.0,1
60,207,1.0,0
34,207,-1.0,1
165,207,0.0,1
185,207,2.0,0
165,207,0.0,1
35,207,0.0,1
170,207,1.0,1
170,207,1.0,0
170,207,0.0,1
34,207,-1.0,1
52,207,2.0,0
170,207,-1.0,1
34,207,0.0,1
180,207,2.0,1
172,207,1.0,0
185,207,2.0,0
165,207,0.0,1
121,207,0.0,1
123,207,1.0,1
123,207,0.0,1
123,207,1.0,1
123,207,1.0,1
132,207,1.0,0
247,207,1.0,0
165,207,1.0,1
140,207,0.0,1
101,207,1.0,1
140,207,0.0,1
165,207,0.0,1
247,207,0.0,0
34,207,-1.0,1
247,207,2.0,0
165,207,0.0,1
170,207,0.0,0
123,207,2.0,1
101,207,2.0,0
96,207,1.0,1
165,208,0.0,1
132,208,0.0,0
140,208,1.0,1
170,209,-1.0,1
101,209,0.0,1
165,209,0.0,1
34,209,-1.0,1
185,209,1.0,1
52,209,0.0,1
170,209,0.0,1
133,209,-1.0,1
165,209,-1.0,1
60,209,1.0,0
132,209,0.0,0
52,210,1.0,1
7,210,0.0,1
154,210,1.0,0
34,210,-1.0,1
185,210,1.0,1
129,210,0.0,1
165,210,0.0,1
101,210,0.0,1
97,210,1.0,1
165,210,0.0,1
165,210,0.0,1
101,210,1.0,1
101,210,0.0,1
165,210,0.0,1
165,210,2.0,0
133,210,0.0,1
30,211,1.0,1
34,211,-1.0,1
101,212,2.0,0
132,213,0.0,1
132,213,1.0,0
247,213,0.0,1
194,214,2.0,1
123,214,1.0,1
165,214,-1.0,1
154,215,1.0,0
165,215,0.0,0
165,215,0.0,1
132,215,1.0,0
101,215,0.0,1
34,216,0.0,1
165,216,1.0,0
101,216,1.0,1
52,217,1.0,1
129,217,0.0,1
132,217,1.0,0
52,217,0.0,1
170,217,1.0,1
132,217,0.0,0
165,217,0.0,1
172,217,2.0,0
52,217,1.0,1
238,217,0.0,1
30,217,1.0,0
97,217,1.0,1
258,217,2.0,0
180,218,1.0,1
180,218,0.0,1
165,218,2.0,1
132,218,0.0,1
52,219,-1.0,1
34,219,-2.0,1
165,219,-1.0,1
52,219,1.0,1
165,220,1.0,1
3,221,1.0,1
34,221,-1.0,1
247,221,0.0,0
34,221,2.0,1
34,222,-2.0,1
181,223,1.0,1
170,223,-1.0,1
219,223,-1.0,1
165,223,0.0,0
132,223,0.0,1
19,223,1.0,1
132,223,0.0,0
34,223,0.0,1
101,223,0.0,1
101,223,0.0,1
224,223,0.0,1
101,223,0.0,1
165,223,0.0,1
170,223,0.0,1
166,223,1.0,1
47,223,0.0,1
34,223,-1.0,1
34,223,-1.0,1
47,223,1.0,1
101,224,1.0,1
165,224,1.0,1
30,225,0.0,1
123,225,1.0,1
3,225,2.0,0
165,225,0.0,1
165,226,1.0,1
132,226,1.0,0
192,226,1.0,1
237,226,2.0,1
3,227,1.0,1
3,228,1.0,1
132,228,0.0,0
101,228,0.0,1
165,228,1.0,1
34,228,0.0,1
185,229,2.0,0
165,229,0.0,1
165,229,2.0,0
101,229,0.0,1
34,229,1.0,1
101,229,1.0,1
97,230,1.0,1
121,231,0.0,1
34,231,-1.0,1
3,231,1.0,1
3,231,1.0,1
30,231,1.0,0
221,231,2.0,0
